time,hr
2020-12-26T22:54:16Z,127
2020-12-26T22:54:17Z,126
2020-12-26T22:54:18Z,126
2020-12-26T22:54:19Z,125
2020-12-26T22:54:21Z,125
2020-12-26T22:54:22Z,125
2020-12-26T22:54:23Z,125
2020-12-26T22:54:24Z,125
2020-12-26T22:54:26Z,125
2020-12-26T22:54:27Z,124
2020-12-26T22:54:29Z,125
2020-12-26T22:54:31Z,124
2020-12-26T22:54:32Z,124
2020-12-26T22:54:33Z,123
2020-12-26T22:54:34Z,123
2020-12-26T22:54:35Z,123
2020-12-26T22:54:37Z,123
2020-12-26T22:54:39Z,123
2020-12-26T22:54:41Z,123
2020-12-26T22:54:42Z,123
2020-12-26T22:54:43Z,122
2020-12-26T22:54:45Z,122
2020-12-26T22:54:47Z,121
2020-12-26T22:54:48Z,121
2020-12-26T22:54:49Z,121
2020-12-26T22:54:50Z,121
2020-12-26T22:54:52Z,120
2020-12-26T22:54:53Z,120
2020-12-26T22:54:55Z,120
2020-12-26T22:54:56Z,120
2020-12-26T22:54:57Z,120
2020-12-26T22:54:58Z,119
2020-12-26T22:54:59Z,119
2020-12-26T22:55:01Z,118
2020-12-26T22:55:02Z,118
2020-12-26T22:55:03Z,117
2020-12-26T22:55:04Z,117
2020-12-26T22:55:05Z,117
2020-12-26T22:55:07Z,117
2020-12-26T22:55:08Z,117
2020-12-26T22:55:09Z,117
2020-12-26T22:55:12Z,117
2020-12-26T22:55:13Z,117
2020-12-26T22:55:15Z,117
2020-12-26T22:55:16Z,117
2020-12-26T22:55:17Z,117
2020-12-26T22:55:18Z,117
2020-12-26T22:55:20Z,117
2020-12-26T22:55:21Z,117
2020-12-26T22:55:23Z,118
2020-12-26T22:55:24Z,118
2020-12-26T22:55:26Z,119
2020-12-26T22:55:28Z,119
2020-12-26T22:55:29Z,120
2020-12-26T22:55:31Z,120
2020-12-26T22:55:32Z,120
2020-12-26T22:55:34Z,121
2020-12-26T22:55:35Z,121
2020-12-26T22:55:36Z,121
2020-12-26T22:55:37Z,121
2020-12-26T22:55:39Z,121
2020-12-26T22:55:40Z,122
2020-12-26T22:55:42Z,122
2020-12-26T22:55:43Z,122
2020-12-26T22:55:45Z,122
2020-12-26T22:55:46Z,123
2020-12-26T22:55:48Z,123
2020-12-26T22:55:49Z,124
2020-12-26T22:55:50Z,124
2020-12-26T22:55:52Z,124
2020-12-26T22:55:53Z,124
2020-12-26T22:55:54Z,123
2020-12-26T22:55:55Z,124
2020-12-26T22:55:56Z,124
2020-12-26T22:55:57Z,124
2020-12-26T22:55:58Z,124
2020-12-26T22:56:00Z,124
2020-12-26T22:56:01Z,124
2020-12-26T22:56:03Z,125
2020-12-26T22:56:05Z,126
2020-12-26T22:56:06Z,127
2020-12-26T22:56:08Z,127
2020-12-26T22:56:09Z,128
2020-12-26T22:56:11Z,128
2020-12-26T22:56:13Z,130
2020-12-26T22:56:14Z,129
2020-12-26T22:56:15Z,129
2020-12-26T22:56:16Z,128
2020-12-26T22:56:17Z,128
2020-12-26T22:56:19Z,128
2020-12-26T22:56:21Z,128
2020-12-26T22:56:23Z,128
2020-12-26T22:56:24Z,128
2020-12-26T22:56:25Z,128
2020-12-26T22:56:27Z,128
2020-12-26T22:56:28Z,128
2020-12-26T22:56:29Z,128
2020-12-26T22:56:31Z,127
2020-12-26T22:56:32Z,127
2020-12-26T22:56:34Z,125
2020-12-26T22:56:35Z,124
2020-12-26T22:56:37Z,123
2020-12-26T22:56:38Z,122
2020-12-26T22:56:39Z,122
2020-12-26T22:56:40Z,122
2020-12-26T22:56:41Z,121
2020-12-26T22:56:43Z,121
2020-12-26T22:56:44Z,120
2020-12-26T22:56:45Z,119
2020-12-26T22:56:46Z,118
2020-12-26T22:56:48Z,118
2020-12-26T22:56:49Z,118
2020-12-26T22:56:50Z,118
2020-12-26T22:56:51Z,118
2020-12-26T22:56:52Z,119
2020-12-26T22:56:53Z,119
2020-12-26T22:56:54Z,120
2020-12-26T22:56:55Z,121
2020-12-26T22:56:57Z,122
2020-12-26T22:56:58Z,122
2020-12-26T22:57:00Z,123
2020-12-26T22:57:01Z,125
2020-12-26T22:57:03Z,127
2020-12-26T22:57:04Z,127
2020-12-26T22:57:05Z,128
2020-12-26T22:57:07Z,129
2020-12-26T22:57:09Z,130
2020-12-26T22:57:10Z,131
2020-12-26T22:57:11Z,131
2020-12-26T22:57:13Z,132
2020-12-26T22:57:14Z,133
2020-12-26T22:57:16Z,134
2020-12-26T22:57:17Z,135
2020-12-26T22:57:18Z,136
2020-12-26T22:57:20Z,137
2020-12-26T22:57:21Z,137
2020-12-26T22:57:23Z,138
2020-12-26T22:57:24Z,138
2020-12-26T22:57:25Z,138
2020-12-26T22:57:27Z,138
2020-12-26T22:57:28Z,139
2020-12-26T22:57:29Z,139
2020-12-26T22:57:31Z,139
2020-12-26T22:57:32Z,140
2020-12-26T22:57:34Z,140
2020-12-26T22:57:35Z,140
2020-12-26T22:57:37Z,141
2020-12-26T22:57:38Z,141
2020-12-26T22:57:40Z,141
2020-12-26T22:57:41Z,141
2020-12-26T22:57:43Z,141
2020-12-26T22:57:44Z,141
2020-12-26T22:57:45Z,142
2020-12-26T22:57:46Z,142
2020-12-26T22:57:48Z,142
2020-12-26T22:57:49Z,143
2020-12-26T22:57:50Z,143
2020-12-26T22:57:51Z,143
2020-12-26T22:57:53Z,143
2020-12-26T22:57:54Z,143
2020-12-26T22:57:55Z,142
2020-12-26T22:57:57Z,142
2020-12-26T22:57:58Z,142
2020-12-26T22:57:59Z,142
2020-12-26T22:58:00Z,142
2020-12-26T22:58:01Z,142
2020-12-26T22:58:03Z,142
2020-12-26T22:58:04Z,142
2020-12-26T22:58:05Z,142
2020-12-26T22:58:07Z,143
2020-12-26T22:58:08Z,143
2020-12-26T22:58:09Z,144
2020-12-26T22:58:10Z,144
2020-12-26T22:58:12Z,144
2020-12-26T22:58:14Z,144
2020-12-26T22:58:15Z,145
2020-12-26T22:58:16Z,145
2020-12-26T22:58:18Z,146
2020-12-26T22:58:19Z,146
2020-12-26T22:58:20Z,147
2020-12-26T22:58:22Z,147
2020-12-26T22:58:23Z,147
2020-12-26T22:58:25Z,148
2020-12-26T22:58:26Z,148
2020-12-26T22:58:27Z,149
2020-12-26T22:58:29Z,149
2020-12-26T22:58:30Z,150
2020-12-26T22:58:31Z,150
2020-12-26T22:58:33Z,150
2020-12-26T22:58:34Z,150
2020-12-26T22:58:36Z,151
2020-12-26T22:58:37Z,150
2020-12-26T22:58:38Z,151
2020-12-26T22:58:40Z,150
2020-12-26T22:58:41Z,151
2020-12-26T22:58:43Z,151
2020-12-26T22:58:44Z,151
2020-12-26T22:58:45Z,150
2020-12-26T22:58:47Z,151
2020-12-26T22:58:49Z,151
2020-12-26T22:58:50Z,150
2020-12-26T22:58:51Z,150
2020-12-26T22:58:52Z,150
2020-12-26T22:58:54Z,150
2020-12-26T22:58:55Z,150
2020-12-26T22:58:56Z,150
2020-12-26T22:58:57Z,150
2020-12-26T22:58:59Z,149
2020-12-26T22:59:00Z,149
2020-12-26T22:59:01Z,149
2020-12-26T22:59:03Z,149
2020-12-26T22:59:04Z,150
2020-12-26T22:59:06Z,149
2020-12-26T22:59:07Z,149
2020-12-26T22:59:08Z,150
2020-12-26T22:59:10Z,150
2020-12-26T22:59:11Z,150
2020-12-26T22:59:12Z,150
2020-12-26T22:59:13Z,150
2020-12-26T22:59:14Z,150
2020-12-26T22:59:15Z,150
2020-12-26T22:59:17Z,150
2020-12-26T22:59:18Z,151
2020-12-26T22:59:19Z,151
2020-12-26T22:59:20Z,151
2020-12-26T22:59:22Z,151
2020-12-26T22:59:23Z,151
2020-12-26T22:59:24Z,151
2020-12-26T22:59:25Z,151
2020-12-26T22:59:26Z,151
2020-12-26T22:59:28Z,151
2020-12-26T22:59:29Z,151
2020-12-26T22:59:30Z,151
2020-12-26T22:59:32Z,151
2020-12-26T22:59:34Z,151
2020-12-26T22:59:35Z,152
2020-12-26T22:59:36Z,151
2020-12-26T22:59:37Z,152
2020-12-26T22:59:39Z,151
2020-12-26T22:59:40Z,152
2020-12-26T22:59:42Z,151
2020-12-26T22:59:43Z,152
2020-12-26T22:59:44Z,152
2020-12-26T22:59:46Z,152
2020-12-26T22:59:47Z,152
2020-12-26T22:59:48Z,152
2020-12-26T22:59:49Z,152
2020-12-26T22:59:51Z,152
2020-12-26T22:59:52Z,152
2020-12-26T22:59:53Z,151
2020-12-26T22:59:55Z,152
2020-12-26T22:59:56Z,151
2020-12-26T22:59:57Z,151
2020-12-26T22:59:58Z,152
2020-12-26T22:59:59Z,151
2020-12-26T23:00:00Z,152
2020-12-26T23:00:02Z,152
2020-12-26T23:00:03Z,152
2020-12-26T23:00:04Z,151
2020-12-26T23:00:06Z,152
2020-12-26T23:00:07Z,152
2020-12-26T23:00:09Z,152
2020-12-26T23:00:10Z,151
2020-12-26T23:00:12Z,152
2020-12-26T23:00:13Z,152
2020-12-26T23:00:14Z,152
2020-12-26T23:00:15Z,152
2020-12-26T23:00:17Z,153
2020-12-26T23:00:19Z,153
2020-12-26T23:00:20Z,153
2020-12-26T23:00:21Z,153
2020-12-26T23:00:22Z,153
2020-12-26T23:00:23Z,154
2020-12-26T23:00:25Z,154
2020-12-26T23:00:26Z,154
2020-12-26T23:00:27Z,154
2020-12-26T23:00:29Z,155
2020-12-26T23:00:30Z,154
2020-12-26T23:00:31Z,154
2020-12-26T23:00:32Z,154
2020-12-26T23:00:34Z,154
2020-12-26T23:00:35Z,155
2020-12-26T23:00:36Z,154
2020-12-26T23:00:38Z,155
2020-12-26T23:00:39Z,154
2020-12-26T23:00:40Z,154
2020-12-26T23:00:42Z,154
2020-12-26T23:00:44Z,154
2020-12-26T23:00:45Z,154
2020-12-26T23:00:47Z,155
2020-12-26T23:00:48Z,154
2020-12-26T23:00:49Z,154
2020-12-26T23:00:51Z,155
2020-12-26T23:00:52Z,155
2020-12-26T23:00:54Z,155
2020-12-26T23:00:55Z,155
2020-12-26T23:00:56Z,155
2020-12-26T23:00:58Z,156
2020-12-26T23:00:59Z,156
2020-12-26T23:01:00Z,155
2020-12-26T23:01:01Z,156
2020-12-26T23:01:03Z,156
2020-12-26T23:01:04Z,156
2020-12-26T23:01:05Z,156
2020-12-26T23:01:06Z,156
2020-12-26T23:01:07Z,155
2020-12-26T23:01:08Z,156
2020-12-26T23:01:09Z,156
2020-12-26T23:01:11Z,156
2020-12-26T23:01:12Z,156
2020-12-26T23:01:14Z,156
2020-12-26T23:01:15Z,156
2020-12-26T23:01:16Z,156
2020-12-26T23:01:18Z,156
2020-12-26T23:01:19Z,156
2020-12-26T23:01:20Z,156
2020-12-26T23:01:22Z,156
2020-12-26T23:01:24Z,157
2020-12-26T23:01:25Z,157
2020-12-26T23:01:27Z,156
2020-12-26T23:01:28Z,156
2020-12-26T23:01:29Z,156
2020-12-26T23:01:31Z,156
2020-12-26T23:01:32Z,156
2020-12-26T23:01:34Z,156
2020-12-26T23:01:35Z,157
2020-12-26T23:01:36Z,156
2020-12-26T23:01:38Z,157
2020-12-26T23:01:39Z,156
2020-12-26T23:01:41Z,157
2020-12-26T23:01:43Z,157
2020-12-26T23:01:44Z,157
2020-12-26T23:01:45Z,158
2020-12-26T23:01:46Z,158
2020-12-26T23:01:47Z,158
2020-12-26T23:01:49Z,158
2020-12-26T23:01:50Z,158
2020-12-26T23:01:51Z,158
2020-12-26T23:01:53Z,159
2020-12-26T23:01:54Z,158
2020-12-26T23:01:56Z,159
2020-12-26T23:01:57Z,159
2020-12-26T23:01:58Z,159
2020-12-26T23:02:00Z,159
2020-12-26T23:02:01Z,159
2020-12-26T23:02:02Z,159
2020-12-26T23:02:04Z,159
2020-12-26T23:02:05Z,159
2020-12-26T23:02:07Z,159
2020-12-26T23:02:08Z,159
2020-12-26T23:02:10Z,159
2020-12-26T23:02:11Z,160
2020-12-26T23:02:12Z,160
2020-12-26T23:02:13Z,159
2020-12-26T23:02:14Z,159
2020-12-26T23:02:15Z,159
2020-12-26T23:02:17Z,160
2020-12-26T23:02:18Z,159
2020-12-26T23:02:20Z,160
2020-12-26T23:02:21Z,159
2020-12-26T23:02:22Z,160
2020-12-26T23:02:24Z,160
2020-12-26T23:02:26Z,159
2020-12-26T23:02:27Z,159
2020-12-26T23:02:29Z,159
2020-12-26T23:02:30Z,160
2020-12-26T23:02:31Z,160
2020-12-26T23:02:33Z,159
2020-12-26T23:02:34Z,159
2020-12-26T23:02:35Z,159
2020-12-26T23:02:37Z,160
2020-12-26T23:02:38Z,159
2020-12-26T23:02:39Z,160
2020-12-26T23:02:41Z,159
2020-12-26T23:02:42Z,160
2020-12-26T23:02:44Z,160
2020-12-26T23:02:45Z,160
2020-12-26T23:02:46Z,160
2020-12-26T23:02:48Z,160
2020-12-26T23:02:49Z,160
2020-12-26T23:02:50Z,160
2020-12-26T23:02:52Z,161
2020-12-26T23:02:53Z,161
2020-12-26T23:02:55Z,160
2020-12-26T23:02:56Z,160
2020-12-26T23:02:57Z,160
2020-12-26T23:02:59Z,160
2020-12-26T23:03:00Z,160
2020-12-26T23:03:01Z,160
2020-12-26T23:03:02Z,160
2020-12-26T23:03:04Z,159
2020-12-26T23:03:05Z,160
2020-12-26T23:03:06Z,160
2020-12-26T23:03:08Z,160
2020-12-26T23:03:09Z,159
2020-12-26T23:03:10Z,159
2020-12-26T23:03:11Z,160
2020-12-26T23:03:12Z,159
2020-12-26T23:03:13Z,160
2020-12-26T23:03:14Z,160
2020-12-26T23:03:15Z,159
2020-12-26T23:03:16Z,160
2020-12-26T23:03:17Z,160
2020-12-26T23:03:19Z,160
2020-12-26T23:03:21Z,159
2020-12-26T23:03:22Z,159
2020-12-26T23:03:24Z,160
2020-12-26T23:03:25Z,159
2020-12-26T23:03:26Z,160
2020-12-26T23:03:27Z,160
2020-12-26T23:03:28Z,160
2020-12-26T23:03:30Z,161
2020-12-26T23:03:31Z,161
2020-12-26T23:03:32Z,161
2020-12-26T23:03:34Z,162
2020-12-26T23:03:35Z,162
2020-12-26T23:03:37Z,162
2020-12-26T23:03:38Z,162
2020-12-26T23:03:39Z,163
2020-12-26T23:03:41Z,163
2020-12-26T23:03:42Z,162
2020-12-26T23:03:43Z,163
2020-12-26T23:03:44Z,163
2020-12-26T23:03:46Z,163
2020-12-26T23:03:47Z,163
2020-12-26T23:03:48Z,163
2020-12-26T23:03:50Z,164
2020-12-26T23:03:51Z,164
2020-12-26T23:03:52Z,163
2020-12-26T23:03:54Z,163
2020-12-26T23:03:55Z,163
2020-12-26T23:03:57Z,163
2020-12-26T23:03:58Z,163
2020-12-26T23:03:59Z,163
2020-12-26T23:04:00Z,163
2020-12-26T23:04:02Z,163
2020-12-26T23:04:03Z,163
2020-12-26T23:04:04Z,163
2020-12-26T23:04:06Z,163
2020-12-26T23:04:07Z,163
2020-12-26T23:04:08Z,163
2020-12-26T23:04:10Z,163
2020-12-26T23:04:12Z,163
2020-12-26T23:04:13Z,163
2020-12-26T23:04:14Z,162
2020-12-26T23:04:16Z,162
2020-12-26T23:04:17Z,162
2020-12-26T23:04:19Z,162
2020-12-26T23:04:20Z,162
2020-12-26T23:04:21Z,161
2020-12-26T23:04:22Z,161
2020-12-26T23:04:24Z,161
2020-12-26T23:04:25Z,160
2020-12-26T23:04:26Z,160
2020-12-26T23:04:27Z,160
2020-12-26T23:04:29Z,159
2020-12-26T23:04:31Z,158
2020-12-26T23:04:33Z,157
2020-12-26T23:04:34Z,157
2020-12-26T23:04:36Z,156
2020-12-26T23:04:38Z,156
2020-12-26T23:04:39Z,155
2020-12-26T23:04:42Z,154
2020-12-26T23:04:44Z,154
2020-12-26T23:04:46Z,153
2020-12-26T23:04:47Z,152
2020-12-26T23:04:49Z,151
2020-12-26T23:04:50Z,150
2020-12-26T23:04:51Z,149
2020-12-26T23:04:52Z,149
2020-12-26T23:04:53Z,148
2020-12-26T23:04:55Z,146
2020-12-26T23:04:56Z,146
2020-12-26T23:04:57Z,146
2020-12-26T23:04:58Z,145
2020-12-26T23:04:59Z,145
2020-12-26T23:05:01Z,143
2020-12-26T23:05:02Z,142
2020-12-26T23:05:04Z,140
2020-12-26T23:05:06Z,139
2020-12-26T23:05:07Z,138
2020-12-26T23:05:09Z,136
2020-12-26T23:05:11Z,134
2020-12-26T23:05:13Z,133
2020-12-26T23:05:14Z,132
2020-12-26T23:05:15Z,131
2020-12-26T23:05:16Z,131
2020-12-26T23:05:18Z,130
2020-12-26T23:05:20Z,128
2020-12-26T23:05:21Z,127
2020-12-26T23:05:22Z,127
2020-12-26T23:05:24Z,126
2020-12-26T23:05:25Z,126
2020-12-26T23:05:26Z,126
2020-12-26T23:05:28Z,125
2020-12-26T23:05:29Z,125
2020-12-26T23:05:30Z,124
2020-12-26T23:05:31Z,124
2020-12-26T23:05:32Z,124
2020-12-26T23:05:33Z,124
2020-12-26T23:05:34Z,124
2020-12-26T23:05:35Z,124
2020-12-26T23:05:36Z,124
2020-12-26T23:05:38Z,122
2020-12-26T23:05:40Z,121
2020-12-26T23:05:41Z,120
2020-12-26T23:05:42Z,120
2020-12-26T23:05:44Z,120
2020-12-26T23:05:45Z,119
2020-12-26T23:05:47Z,118
2020-12-26T23:05:48Z,118
2020-12-26T23:05:50Z,118
2020-12-26T23:05:52Z,118
2020-12-26T23:05:54Z,119
2020-12-26T23:05:56Z,119
2020-12-26T23:05:57Z,117
2020-12-26T23:05:58Z,116
2020-12-26T23:06:00Z,115
2020-12-26T23:06:01Z,115
2020-12-26T23:06:03Z,116
2020-12-26T23:06:05Z,116
2020-12-26T23:06:06Z,115
2020-12-26T23:06:08Z,115
2020-12-26T23:06:10Z,115
2020-12-26T23:06:12Z,115
2020-12-26T23:06:13Z,114
2020-12-26T23:06:14Z,114
2020-12-26T23:06:16Z,113
2020-12-26T23:06:17Z,113
2020-12-26T23:06:19Z,114
2020-12-26T23:06:20Z,114
2020-12-26T23:06:22Z,114
2020-12-26T23:06:23Z,114
2020-12-26T23:06:24Z,115
2020-12-26T23:06:25Z,116
2020-12-26T23:06:27Z,116
2020-12-26T23:06:29Z,116
2020-12-26T23:06:30Z,115
2020-12-26T23:06:31Z,115
2020-12-26T23:06:32Z,114
2020-12-26T23:06:33Z,114
2020-12-26T23:06:35Z,112
2020-12-26T23:06:37Z,112
2020-12-26T23:06:38Z,112
2020-12-26T23:06:39Z,112
2020-12-26T23:06:40Z,112
2020-12-26T23:06:42Z,111
2020-12-26T23:06:43Z,110
2020-12-26T23:06:45Z,110
2020-12-26T23:06:47Z,111
2020-12-26T23:06:48Z,111
2020-12-26T23:06:49Z,110
2020-12-26T23:06:50Z,110
2020-12-26T23:06:52Z,110
2020-12-26T23:06:53Z,109
2020-12-26T23:06:54Z,109
2020-12-26T23:06:56Z,110
2020-12-26T23:06:58Z,109
2020-12-26T23:06:59Z,109
2020-12-26T23:07:00Z,109
2020-12-26T23:07:01Z,109
2020-12-26T23:07:02Z,109
2020-12-26T23:07:03Z,109
2020-12-26T23:07:04Z,109
2020-12-26T23:07:05Z,108
2020-12-26T23:07:06Z,108
2020-12-26T23:07:07Z,109
2020-12-26T23:07:09Z,109
2020-12-26T23:07:10Z,110
2020-12-26T23:07:11Z,110
2020-12-26T23:07:13Z,110
2020-12-26T23:07:14Z,109
2020-12-26T23:07:15Z,110
2020-12-26T23:07:16Z,110
2020-12-26T23:07:18Z,111
2020-12-26T23:07:19Z,111
2020-12-26T23:07:21Z,110
2020-12-26T23:07:23Z,110
2020-12-26T23:07:24Z,109
2020-12-26T23:07:25Z,109
2020-12-26T23:07:26Z,109
2020-12-26T23:07:28Z,109
2020-12-26T23:07:30Z,109
2020-12-26T23:07:31Z,109
2020-12-26T23:07:32Z,109
2020-12-26T23:07:33Z,109
2020-12-26T23:07:35Z,110
2020-12-26T23:07:37Z,111
2020-12-26T23:07:38Z,112
2020-12-26T23:07:39Z,112
2020-12-26T23:07:41Z,112
2020-12-26T23:07:42Z,111
2020-12-26T23:07:43Z,111
2020-12-26T23:07:44Z,111
2020-12-26T23:07:46Z,110
2020-12-26T23:07:47Z,110
2020-12-26T23:07:48Z,110
2020-12-26T23:07:50Z,110
2020-12-26T23:07:52Z,110
